relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
indication,indication,83961,5412,disease,duodenal ulcer (disease),MONDO,15839,DB13762,drug,Dexrabeprazole,DrugBank
indication,indication,83961,5412,disease,duodenal ulcer (disease),MONDO,15144,DB01129,drug,Rabeprazole,DrugBank
indication,indication,83961,5412,disease,duodenal ulcer (disease),MONDO,14786,DB00448,drug,Lansoprazole,DrugBank
indication,indication,33714,1409,disease,esophagitis (disease),MONDO,20372,DB11739,drug,Vonoprazan,DrugBank
indication,indication,83878,6896,disease,peptic esophagitis,MONDO,20372,DB11739,drug,Vonoprazan,DrugBank
indication,indication,28374,7186,disease,gastroesophageal reflux disease,MONDO,20372,DB11739,drug,Vonoprazan,DrugBank
indication,indication,33714,1409,disease,esophagitis (disease),MONDO,18988,DB13729,drug,Camostat,DrugBank
indication,indication,83878,6896,disease,peptic esophagitis,MONDO,18988,DB13729,drug,Camostat,DrugBank
indication,indication,28374,7186,disease,gastroesophageal reflux disease,MONDO,18988,DB13729,drug,Camostat,DrugBank
indication,indication,83962,6021,disease,Prinzmetal angina,MONDO,14944,DB00381,drug,Amlodipine,DrugBank
indication,indication,83962,6021,disease,Prinzmetal angina,MONDO,14212,DB00661,drug,Verapamil,DrugBank
indication,indication,83962,6021,disease,Prinzmetal angina,MONDO,14163,DB00343,drug,Diltiazem,DrugBank
indication,indication,83962,6021,disease,Prinzmetal angina,MONDO,14301,DB01115,drug,Nifedipine,DrugBank
indication,indication,83962,6021,disease,Prinzmetal angina,MONDO,14297,DB01076,drug,Atorvastatin,DrugBank
indication,indication,38084,44782,disease,esophageal ulcer,MONDO,16977,DB02329,drug,Carbenoxolone,DrugBank
indication,indication,35993,3749,disease,esophageal disease,MONDO,16977,DB02329,drug,Carbenoxolone,DrugBank
indication,indication,29402,7576,disease,esophageal cancer,MONDO,17335,DB00707,drug,Porfimer sodium,DrugBank
indication,indication,32924,19086,disease,carcinoma of esophagus,MONDO,17335,DB00707,drug,Porfimer sodium,DrugBank
indication,indication,83964,2443,disease,bruxism (disease),MONDO,20578,DB12833,drug,Tandospirone,DrugBank
indication,indication,32149,10679,disease,Duchenne muscular dystrophy,MONDO,14769,DB05016,drug,Ataluren,DrugBank
indication,indication,31181,11486_12279_19950_20121_23595_18281,disease,muscular dystrophy,MONDO_grouped,14769,DB05016,drug,Ataluren,DrugBank
indication,indication,30669,10311,disease,Becker muscular dystrophy,MONDO,14769,DB05016,drug,Ataluren,DrugBank
indication,indication,32149,10679,disease,Duchenne muscular dystrophy,MONDO,15051,DB11921,drug,Deflazacort,DrugBank
indication,indication,31181,11486_12279_19950_20121_23595_18281,disease,muscular dystrophy,MONDO_grouped,15051,DB11921,drug,Deflazacort,DrugBank
indication,indication,30669,10311,disease,Becker muscular dystrophy,MONDO,15051,DB11921,drug,Deflazacort,DrugBank
indication,indication,32149,10679,disease,Duchenne muscular dystrophy,MONDO,20196,DB15593,drug,Golodirsen,DrugBank
indication,indication,31181,11486_12279_19950_20121_23595_18281,disease,muscular dystrophy,MONDO_grouped,20196,DB15593,drug,Golodirsen,DrugBank
indication,indication,30669,10311,disease,Becker muscular dystrophy,MONDO,20196,DB15593,drug,Golodirsen,DrugBank
indication,indication,32149,10679,disease,Duchenne muscular dystrophy,MONDO,20579,DB06014,drug,Eteplirsen,DrugBank
indication,indication,31181,11486_12279_19950_20121_23595_18281,disease,muscular dystrophy,MONDO_grouped,20579,DB06014,drug,Eteplirsen,DrugBank
indication,indication,30669,10311,disease,Becker muscular dystrophy,MONDO,20579,DB06014,drug,Eteplirsen,DrugBank
indication,indication,37777,24388,disease,Clostridium infectious disease,MONDO,15595,DB08874,drug,Fidaxomicin,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,20580,DB13140,drug,Bezlotoxumab,DrugBank
indication,indication,37777,24388,disease,Clostridium infectious disease,MONDO,20580,DB13140,drug,Bezlotoxumab,DrugBank
indication,indication,33027,19340,disease,scleroderma (disease),MONDO,18314,DB03793,drug,Benzoic acid,DrugBank
indication,indication,33228,19562,disease,localized scleroderma,MONDO,18314,DB03793,drug,Benzoic acid,DrugBank
indication,indication,33225,5100,disease,systemic sclerosis,MONDO,18314,DB03793,drug,Benzoic acid,DrugBank
indication,indication,33027,19340,disease,scleroderma (disease),MONDO,20423,DB02362,drug,Aminobenzoic acid,DrugBank
indication,indication,33228,19562,disease,localized scleroderma,MONDO,20423,DB02362,drug,Aminobenzoic acid,DrugBank
indication,indication,33225,5100,disease,systemic sclerosis,MONDO,20423,DB02362,drug,Aminobenzoic acid,DrugBank
indication,indication,33027,19340,disease,scleroderma (disease),MONDO,15446,DB00559,drug,Bosentan,DrugBank
indication,indication,33228,19562,disease,localized scleroderma,MONDO,15446,DB00559,drug,Bosentan,DrugBank
indication,indication,33225,5100,disease,systemic sclerosis,MONDO,15446,DB00559,drug,Bosentan,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14188,DB00537,drug,Ciprofloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15419,DB00207,drug,Azithromycin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15326,DB01165,drug,Ofloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20204,DB00671,drug,Cefixime,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15300,DB00467,drug,Enoxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14318,DB01212,drug,Ceftriaxone,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15322,DB01059,drug,Norfloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14167,DB00415,drug,Ampicillin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20250,DB01332,drug,Ceftizoxime,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20249,DB01112,drug,Cefuroxime,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20410,DB00948,drug,Mezlocillin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20414,DB01331,drug,Cefoxitin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20581,DB00919,drug,Spectinomycin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15305,DB00685,drug,Trovafloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,20483,DB09335,drug,Alatrofloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15293,DB00365,drug,Grepafloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14936,DB00199,drug,Erythromycin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,14285,DB01044,drug,Gatifloxacin,DrugBank
indication,indication,83965,1080,disease,acute gonococcal cervicitis,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,14188,DB00537,drug,Ciprofloxacin,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,15326,DB01165,drug,Ofloxacin,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,14995,DB01211,drug,Clarithromycin,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,20248,DB00447,drug,Loracarbef,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,15322,DB01059,drug,Norfloxacin,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,20249,DB01112,drug,Cefuroxime,DrugBank
indication,indication,83966,5842_2186_1122,disease,maxillary sinusitis,MONDO_grouped,14309,DB01137,drug,Levofloxacin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15326,DB01165,drug,Ofloxacin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20204,DB00671,drug,Cefixime,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15300,DB00467,drug,Enoxacin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,14318,DB01212,drug,Ceftriaxone,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15322,DB01059,drug,Norfloxacin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,14167,DB00415,drug,Ampicillin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20250,DB01332,drug,Ceftizoxime,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20249,DB01112,drug,Cefuroxime,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20410,DB00948,drug,Mezlocillin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20411,DB01602,drug,Bacampicillin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20414,DB01331,drug,Cefoxitin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,20581,DB00919,drug,Spectinomycin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15293,DB00365,drug,Grepafloxacin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,14936,DB00199,drug,Erythromycin,DrugBank
indication,indication,35983,4277,disease,gonorrhea,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,20204,DB00671,drug,Cefixime,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14167,DB00415,drug,Ampicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,18313,DB00713,drug,Oxacillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15476,DB00954,drug,Dirithromycin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14311,DB01147,drug,Cloxacillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14773,DB00833,drug,Cefaclor,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,20411,DB01602,drug,Bacampicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15504,DB01333,drug,Cefradine,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,20206,DB01000,drug,Cyclacillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,14291,DB01060,drug,Amoxicillin,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,39609,2258,disease,pharyngitis,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,29387,24570_7767_6964_1530_1741_10837_16166_12406_21132,disease,hyperparathyroidism,MONDO_grouped,20582,DB12388,drug,Evocalcet,DrugBank
indication,indication,29387,24570_7767_6964_1530_1741_10837_16166_12406_21132,disease,hyperparathyroidism,MONDO_grouped,17350,DB12865,drug,Etelcalcetide,DrugBank
indication,indication,37397,3864,disease,chronic lymphocytic leukemia/small lymphocytic lymphoma,MONDO,15033,DB09054,drug,Idelalisib,DrugBank
indication,indication,37397,3864,disease,chronic lymphocytic leukemia/small lymphocytic lymphoma,MONDO,15671,DB11952,drug,Duvelisib,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,14253,DB00878,drug,Chlorhexidine,DrugBank
indication,indication,33625,313,disease,hypophosphatemia (disease),MONDO,20290,DB09449,drug,"Sodium phosphate, monobasic",DrugBank
indication,indication,33625,313,disease,hypophosphatemia (disease),MONDO,17739,DB01070,drug,Dihydrotachysterol,DrugBank
indication,indication,33625,313,disease,hypophosphatemia (disease),MONDO,14559,DB00136,drug,Calcitriol,DrugBank
indication,indication,33625,313,disease,hypophosphatemia (disease),MONDO,14704,DB00146,drug,Calcifediol,DrugBank
indication,indication,31208,11393_17773_32766,disease,hypoalphalipoproteinemia,MONDO_grouped,20293,DB13178,drug,Inositol,DrugBank
indication,indication,31208,11393_17773_32766,disease,hypoalphalipoproteinemia,MONDO_grouped,14961,DB00641,drug,Simvastatin,DrugBank
indication,indication,31208,11393_17773_32766,disease,hypoalphalipoproteinemia,MONDO_grouped,14135,DB00227,drug,Lovastatin,DrugBank
indication,indication,31208,11393_17773_32766,disease,hypoalphalipoproteinemia,MONDO_grouped,14284,DB01039,drug,Fenofibrate,DrugBank
indication,indication,31208,11393_17773_32766,disease,hypoalphalipoproteinemia,MONDO_grouped,16268,DB13873,drug,Fenofibric acid,DrugBank
indication,indication,32950,19632,disease,Lyme disease,MONDO,20249,DB01112,drug,Cefuroxime,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,15425,DB00254,drug,Doxycycline,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,37640,5631,disease,actinomycosis,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,83970,2885,disease,erythrasma,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,37803,6921,disease,Actinomycetales infectious disease,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,83971,6865,disease,necrotizing ulcerative gingivitis,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,83971,6865,disease,necrotizing ulcerative gingivitis,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,83971,6865,disease,necrotizing ulcerative gingivitis,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,83971,6865,disease,necrotizing ulcerative gingivitis,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,83972,1266,disease,erysipelas,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,83972,1266,disease,erysipelas,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,83972,1266,disease,erysipelas,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,36468,24389,disease,anaerobic bacteria infectious disease,MONDO,14980,DB00916,drug,Metronidazole,DrugBank
indication,indication,36468,24389,disease,anaerobic bacteria infectious disease,MONDO,14545,DB01190,drug,Clindamycin,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,14201,DB00595,drug,Oxytetracycline,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,14230,DB00759,drug,Tetracycline,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,20422,DB13092,drug,Meclocycline,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,15456,DB00681,drug,Amphotericin B,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,16867,DB00618,drug,Demeclocycline,DrugBank
indication,indication,38078,2508,disease,gingivitis,MONDO,15914,DB01017,drug,Minocycline,DrugBank
indication,indication,83973,5952,disease,scarlet fever,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,83974,18180,disease,staphylococcal scarlet fever,MONDO,18312,DB00417,drug,Phenoxymethylpenicillin,DrugBank
indication,indication,83973,5952,disease,scarlet fever,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,83974,18180,disease,staphylococcal scarlet fever,MONDO,14288,DB01053,drug,Benzylpenicillin,DrugBank
indication,indication,83973,5952,disease,scarlet fever,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,83974,18180,disease,staphylococcal scarlet fever,MONDO,20409,DB09320,drug,Procaine benzylpenicillin,DrugBank
indication,indication,83975,5555,disease,cycloplegia,MONDO,15767,DB11181,drug,Homatropine,DrugBank
indication,indication,83975,5555,disease,cycloplegia,MONDO,14851,DB00979,drug,Cyclopentolate,DrugBank
indication,indication,83975,5555,disease,cycloplegia,MONDO,16063,DB00747,drug,Scopolamine,DrugBank
indication,indication,83975,5555,disease,cycloplegia,MONDO,16065,DB00809,drug,Tropicamide,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,15767,DB11181,drug,Homatropine,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,15767,DB11181,drug,Homatropine,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,15767,DB11181,drug,Homatropine,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,19650,DB08890,drug,Linaclotide,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,19650,DB08890,drug,Linaclotide,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,19650,DB08890,drug,Linaclotide,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,16062,DB00725,drug,Homatropine methylbromide,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,16062,DB00725,drug,Homatropine methylbromide,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,16062,DB00725,drug,Homatropine methylbromide,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,16314,DB00804,drug,Dicyclomine,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,16314,DB00804,drug,Dicyclomine,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,16314,DB00804,drug,Dicyclomine,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,16312,DB00771,drug,Clidinium,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,16312,DB00771,drug,Clidinium,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,16312,DB00771,drug,Clidinium,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,20129,DB00475,drug,Chlordiazepoxide,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,20129,DB00475,drug,Chlordiazepoxide,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,20129,DB00475,drug,Chlordiazepoxide,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,16063,DB00747,drug,Scopolamine,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,16063,DB00747,drug,Scopolamine,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,16063,DB00747,drug,Scopolamine,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,20585,DB12554,drug,Mebeverine,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,20585,DB12554,drug,Mebeverine,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,20585,DB12554,drug,Mebeverine,DrugBank
indication,indication,83976,5052,disease,irritable bowel syndrome,MONDO,20321,DB11315,drug,Methscopolamine,DrugBank
indication,indication,83827,705,disease,Clostridium difficile colitis,MONDO,20321,DB11315,drug,Methscopolamine,DrugBank
indication,indication,83977,1315,disease,neurocirculatory asthenia,MONDO,20321,DB11315,drug,Methscopolamine,DrugBank
indication,indication,35592,4651,disease,smallpox,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83978,337,disease,exanthema subitum,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83979,338,disease,variola major infectious disease,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83980,5717,disease,contagious pustular dermatitis,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83981,5720,disease,cowpox,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83982,5850,disease,milker's nodule,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,83983,6544,disease,erythema infectiosum,MONDO,15862,DB12020,drug,Tecovirimat,DrugBank
indication,indication,27591,8055_9715_9710,disease,myotonia congenita,MONDO_grouped,14527,DB01185,drug,Fluoxymesterone,DrugBank
indication,indication,83984,6769,disease,gastroparesis (disease),MONDO,20436,DB09357,drug,Dexpanthenol,DrugBank
indication,indication,28811,9067_19745_19746,disease,cystinuria,MONDO_grouped,20239,DB00859,drug,Penicillamine,DrugBank
indication,indication,27292,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,disease,glycogen storage disease,MONDO_grouped,20239,DB00859,drug,Penicillamine,DrugBank
indication,indication,36372,5775,disease,G6PD deficiency,MONDO,20239,DB00859,drug,Penicillamine,DrugBank
indication,indication,27286,30105_18116,disease,galactosemia,MONDO_grouped,20239,DB00859,drug,Penicillamine,DrugBank
indication,indication,28811,9067_19745_19746,disease,cystinuria,MONDO_grouped,14779,DB06823,drug,Tiopronin,DrugBank
indication,indication,27292,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,disease,glycogen storage disease,MONDO_grouped,14779,DB06823,drug,Tiopronin,DrugBank
indication,indication,36372,5775,disease,G6PD deficiency,MONDO,14779,DB06823,drug,Tiopronin,DrugBank
indication,indication,27286,30105_18116,disease,galactosemia,MONDO_grouped,14779,DB06823,drug,Tiopronin,DrugBank
indication,indication,83831,3652,disease,acute urate nephropathy,MONDO,20298,DB09125,drug,Potassium citrate,DrugBank
indication,indication,83831,3652,disease,acute urate nephropathy,MONDO,14911,DB00437,drug,Allopurinol,DrugBank
indication,indication,38640,18944,disease,gestational trophoblastic neoplasm,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,38640,18944,disease,gestational trophoblastic neoplasm,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,38640,18944,disease,gestational trophoblastic neoplasm,MONDO,20156,DB00970,drug,Dactinomycin,DrugBank
indication,indication,30264,9519,disease,letterer-Siwe disease,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,33188,5072,disease,neuroblastoma,MONDO,14955,DB00541,drug,Vincristine,DrugBank
indication,indication,33188,5072,disease,neuroblastoma,MONDO,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,33188,5072,disease,neuroblastoma,MONDO,14275,DB00997,drug,Doxorubicin,DrugBank
indication,indication,33188,5072,disease,neuroblastoma,MONDO,20586,DB09077,drug,Dinutuximab,DrugBank
indication,indication,32589,5055,disease,Kaposi's sarcoma (disease),MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,32589,5055,disease,Kaposi's sarcoma (disease),MONDO,14792,DB01229,drug,Paclitaxel,DrugBank
indication,indication,32589,5055,disease,Kaposi's sarcoma (disease),MONDO,14789,DB00694,drug,Daunorubicin,DrugBank
indication,indication,83985,1699,disease,tinea manuum,MONDO,20367,DB00525,drug,Tolnaftate,DrugBank
